State_FIPS_Code,County_FIPS_Code,CHSI_County_Name,CHSI_State_Name,CHSI_State_Abbr,Strata_ID_Number,No_Exercise,CI_Min_No_Exercise,CI_Max_No_Exercise,Few_Fruit_Veg,CI_Min_Fruit_Veg,CI_Max_Fruit_Veg,Obesity,Relative_Obesity,Obesity_Indicator,CI_Min_Obesity,CI_Max_Obesity,CI_Length_Obesity,Relative_CI_Length_Obesity,High_Blood_Pres,CI_Min_High_Blood_Pres,CI_Max_High_Blood_Pres,Smoker,CI_Min_Smoker,CI_Max_Smoker,Diabetes,CI_Min_Diabetes,CI_Max_Diabetes,Uninsured,Elderly_Medicare,Disabled_Medicare,Elderly_Disabled_Medicare_Ratio,Prim_Care_Phys_Rate,Prim_Care_Phys_PCT,Dentist_Rate,Community_Health_Center_Ind,HPSA_Ind
36,87,Rockland,New York,NY,10,28.1,22.8,33.4,71.4,65.2,77.6,18.1,0.749631743,0,13.2,23,9.8,0.844608236,28.6,20.3,36.9,17.8,13.4,22.3,8.7,4.9,12.6,37462,35703,5755,6.203822763,126,0.126,95.9,1,2
36,89,St. Lawrence,New York,NY,6,25.8,20.1,31.6,74.2,67.1,81.3,25,1.03540296,1,19.7,30.3,10.6,0.913555847,32.1,23.3,40.9,25.2,19.5,30.9,10.6,6.9,14.4,13300,15264,3553,4.296087813,59.3,0.0593,31.4,2,2
36,91,Saratoga,New York,NY,12,18.4,14.6,22.2,76.4,70.6,82.3,20.4,0.844888815,0,16.3,24.4,8.1,0.698094563,22.6,16.4,28.8,23.4,19,27.8,6.5,4.1,8.9,14000,24375,4068,5.991887906,70.7,0.0707,43.7,2,2
36,93,Schenectady,New York,NY,13,23.2,18.1,28.3,67.9,60.8,75,25.2,1.043686184,1,19.9,30.4,10.5,0.904937396,30.8,22.3,39.3,21.4,16.3,26.5,9,5.7,12.2,12492,24732,4369,5.660791943,112.7,0.1127,75.8,1,2
36,95,Schoharie,New York,NY,30,,,,,,,16.9,0.699932401,0,8.6,25.1,16.5,1.42204448,,,,,,,4.9,1.1,8.7,3250,4493,889,5.053993251,27.9,0.0279,24.8,2,2
36,97,Schuyler,New York,NY,39,,,,,,,,,,,,,,,,,,,,1,0,2.5,2287,2612,510,5.121568627,36.2,0.0362,20.7,2,1
36,99,Seneca,New York,NY,31,,,,,,,23.2,0.960853947,0,13.2,33.3,20.1,1.73230873,,,,,,,4.6,0,9.5,3811,4637,965,4.805181347,25.8,0.0258,23,1,2
36,101,Steuben,New York,NY,24,25.2,18.9,31.5,84.1,77.6,90.5,25.5,1.056111019,1,19.2,31.9,12.7,1.094543327,27.1,17.6,36.7,35.1,28.1,42,7.9,4.5,11.4,10615,14572,2880,5.059722222,66.9,0.0669,32.4,2,2
36,103,Suffolk,New York,NY,1,27.5,24.9,30,73.7,70.8,76.6,19.8,0.820039144,0,17.7,21.9,4.2,0.361974958,25.2,22,28.5,20.9,18.7,23.2,6.3,5.1,7.5,152067,172469,34326,5.024442114,96.3,0.0963,70.1,1,2
36,105,Sullivan,New York,NY,24,25.2,17.5,32.9,76.7,67.8,85.6,22.6,0.936004276,0,15.7,29.4,13.7,1.180727841,24.5,14.8,34.1,30.9,23,38.8,9.7,5,14.3,10586,10422,2748,3.792576419,53.6,0.0536,31.4,1,2
36,107,Tioga,New York,NY,45,21.3,14.4,28.2,80.4,70.5,90.4,21.7,0.898729769,0,13.8,29.7,15.9,1.370333771,,,,24.6,17.3,31.9,5.7,1.8,9.7,4843,6790,1094,6.206581353,40.8,0.0408,19.4,2,2
36,109,Tompkins,New York,NY,19,17.4,11.8,22.9,63.1,53.9,72.4,18.8,0.778623026,0,13.2,24.4,11.2,0.965266556,25.2,15.5,34.9,16.3,10.9,21.6,4.8,2.3,7.3,9291,9436,1568,6.017857143,93,0.093,52,1,2
36,111,Ulster,New York,NY,14,21.4,16.9,25.8,71.6,63.8,79.4,22.7,0.940145888,0,17.7,27.6,9.9,0.853226688,30.6,23,38.2,23.2,18.4,28,9.5,5.7,13.2,20894,22734,5064,4.489336493,84.3,0.0843,51.5,1,2
36,113,Warren,New York,NY,21,17.7,11.5,23.9,,,,22.6,0.936004276,0,15.1,30.1,15,1.292767709,,,,29.9,20.5,39.3,11.4,6,16.9,5655,9803,2002,4.896603397,114.4,0.1144,67.1,1,2
36,115,Washington,New York,NY,20,24.9,17,32.9,,,,25.4,1.051969407,1,16.6,34.3,17.7,1.525465896,,,,24.2,16.6,31.7,5.4,2.2,8.6,6401,8350,1718,4.860302678,31.7,0.0317,19,1,2
36,117,Wayne,New York,NY,46,28.5,21.8,35.2,69.8,60.6,78.9,24.9,1.031261348,1,18.4,31.3,12.9,1.111780229,25.6,17.3,33.8,29.6,22.8,36.4,8.1,4,12.1,8778,12343,3201,3.855982505,47,0.047,33.1,1,2
36,119,Westchester,New York,NY,2,22.7,20,25.3,67.3,63.2,71.4,15.2,0.629525,0,12.9,17.5,4.6,0.396448764,22.7,18.9,26.6,13.9,11.7,16,6.7,5,8.5,96447,126011,14072,8.954732803,227,0.227,97.3,1,2
36,121,Wyoming,New York,NY,29,20,11.8,28.2,,,,25.7,1.064394243,1,16.6,34.8,18.2,1.568558153,,,,19.9,12,27.8,6.4,2.4,10.5,3797,5264,1011,5.206726014,56.2,0.0562,37.5,2,1
36,123,Yates,New York,NY,43,,,,,,,,,,,,,,,,,,,,7.9,0.7,15.1,2990,3947,643,6.138413686,72.7,0.0727,20.2,1,2
37,1,Alamance,North Carolina,NC,13,25.5,21.4,29.6,81.1,76.2,85.9,25.1,1.039544572,1,20.7,29.5,8.8,0.758423722,27.9,20.6,35.2,30.2,25.4,34.9,9.1,6.2,12.1,19158,19012,3522,5.398069279,64.8,0.0648,39.1,1,2
37,3,Alexander,North Carolina,NC,25,28.4,19.5,37.3,91.7,85.2,98.2,26.7,1.105810361,1,17.1,36.3,19.2,1.654742667,,,,25.9,16.6,35.2,7.1,2.9,11.3,4202,4010,939,4.270500532,33.8,0.0338,16.9,2,1
37,5,Alleghany,North Carolina,NC,64,,,,,,,,,,,,,,,,,,,,10.5,4.5,16.6,1591,2101,411,5.111922141,110.1,0.1101,18.3,2,2
37,7,Anson,North Carolina,NC,76,29,19.4,38.6,,,,,,,,,,,,,,,,,11.4,4.4,18.3,3843,3317,1002,3.310379242,31.4,0.0314,11.8,1,2
37,9,Ashe,North Carolina,NC,65,30.3,22.9,37.7,72.4,63.4,81.4,20.7,0.857313651,0,15.6,25.8,10.2,0.879082042,28.1,19.8,36.4,28.4,21.1,35.7,7.6,4.1,11,3596,4399,878,5.010250569,59.2,0.0592,15.8,1,2
37,11,Avery,North Carolina,NC,65,30.8,21,40.6,,,,16,0.662657894,0,8.2,23.8,15.6,1.344478417,,,,24.8,15.8,33.9,6.3,1.4,11.2,2268,3007,570,5.275438596,85,0.085,22.7,2,2
37,13,Beaufort,North Carolina,NC,34,31.8,24.5,39.2,79.3,69.6,89.1,33.8,1.399864802,1,26.4,41.2,14.8,1.275530806,,,,26,17.7,34.4,17.2,10.9,23.4,7675,7184,1908,3.765199161,76.1,0.0761,19.6,1,2
37,15,Bertie,North Carolina,NC,68,,,,,,,,,,,,,,,,,15.9,7.1,24.7,18.3,9.6,26.9,3972,3267,1131,2.888594164,20.5,0.0205,5.1,1,2
37,17,Bladen,North Carolina,NC,51,37.9,29.2,46.6,83.5,74.5,92.4,33.8,1.399864802,1,23.8,43.8,20,1.723690278,21,12,29.9,22.8,15.6,30,11.3,6.8,15.8,5974,3998,1610,2.483229814,48.6,0.0486,15.2,1,2
37,19,Brunswick,North Carolina,NC,24,25.9,20.3,31.5,75.1,67,83.1,25.8,1.068535855,1,20,31.7,11.7,1.008358813,24,16.1,31.8,28.7,22.8,34.6,9.8,6.5,13.2,12143,13296,2911,4.567502576,39.3,0.0393,16.8,1,2
37,21,Buncombe,North Carolina,NC,16,22.8,20.3,25.2,72.3,69,75.6,21.6,0.894588157,0,19.3,23.9,4.6,0.396448764,26.4,23.5,29.3,25.1,22.6,27.6,6.9,5.7,8.1,25073,31486,6366,4.945962928,143.5,0.1435,42,2,2
37,23,Burke,North Carolina,NC,19,25.5,20.4,30.5,78.4,72,84.8,26.5,1.097527137,1,21.6,31.4,9.8,0.844608236,26,18.5,33.5,33.5,27.9,39.1,7,4.6,9.3,11903,11144,2988,3.729585007,73.8,0.0738,21.3,2,2
37,25,Cabarrus,North Carolina,NC,11,27.9,23.5,32.3,73.7,67.1,80.2,25.1,1.039544572,1,20.9,29.3,8.4,0.723949917,23.8,17.8,29.8,23.4,18.9,27.9,10.9,8.2,13.7,16660,17179,3330,5.158858859,93.2,0.0932,20.6,1,2
37,27,Caldwell,North Carolina,NC,19,31.1,25.8,36.4,84.6,79.1,90,27.8,1.151368091,1,22.5,33.1,10.6,0.913555847,36.9,28.7,45.2,24.7,19.8,29.5,10.3,7.2,13.3,9797,10323,2384,4.33011745,51.8,0.0518,19,2,2
37,29,Camden,North Carolina,NC,39,,,,,,,,,,,,,,,,,,,,,,,823,976,193,5.056994819,0,0,0,2,2
37,31,Carteret,North Carolina,NC,21,24.9,19.3,30.5,76,68.5,83.5,24.5,1.014694901,1,18.5,30.6,12.1,1.042832618,29.8,20.9,38.7,21.6,16.5,26.8,8.3,5,11.5,8123,9343,1606,5.817559153,65.6,0.0656,46.4,1,2
37,33,Caswell,North Carolina,NC,41,,,,,,,,,,,,,,,,,,,,5.1,1.7,8.4,2595,2695,811,3.323057953,21.2,0.0212,12.7,1,2
37,35,Catawba,North Carolina,NC,11,26.8,22.6,31,83.1,78.5,87.8,24.6,1.018836512,1,20.3,29,8.7,0.749805271,30.7,23.6,37.7,22.4,18,26.8,7.1,5,9.2,18479,18580,3290,5.647416413,81.8,0.0818,32.3,2,2
37,37,Chatham,North Carolina,NC,26,27.5,20.5,34.4,,,,20.3,0.840747203,0,15.1,25.6,10.5,0.904937396,29.1,19.4,38.8,21.6,13.4,29.9,4.9,2.7,7,6618,6158,1029,5.984450923,37.9,0.0379,15.5,1,2
37,39,Cherokee,North Carolina,NC,65,27.8,19.7,35.9,80.1,71.8,88.4,23.9,0.98984523,0,15.9,31.9,16,1.378952223,,,,27.1,18.7,35.5,11.2,6.3,16,4026,4696,1154,4.06932409,77.5,0.0775,23.3,2,2
37,41,Chowan,North Carolina,NC,43,,,,,,,,,,,,,,,,,,,,10.4,1.5,19.2,2095,2544,473,5.378435518,82.6,0.0826,27.5,2,2
37,43,Clay,North Carolina,NC,64,,,,,,,8.3,0.343753783,0,2.5,14.2,11.7,1.008358813,,,,,,,8.9,2.5,15.3,1144,1908,373,5.115281501,51.2,0.0512,10.2,2,1
37,45,Cleveland,North Carolina,NC,19,24.4,19.2,29.6,80.6,74.4,86.8,25.5,1.056111019,1,19.8,31.1,11.3,0.973885007,,,,27,20.9,33.1,8.7,5.9,11.5,12507,13530,3711,3.645917542,64.1,0.0641,27.5,2,2
37,47,Columbus,North Carolina,NC,8,39.1,31.2,47,87.2,82.5,91.9,30,1.242483552,1,23.1,36.8,13.7,1.180727841,32.4,22.5,42.3,28.2,21.8,34.7,11.5,7.8,15.3,10476,7542,3047,2.475221529,43.8,0.0438,20.1,1,2
37,49,Craven,North Carolina,NC,23,20.9,17,24.9,73.9,67.1,80.6,22.5,0.931862664,0,18.5,26.5,8,0.689476111,28,22.1,34,22.4,17.7,27.1,9,6,12,12761,13356,2600,5.136923077,85.9,0.0859,50.7,2,2
37,51,Cumberland,North Carolina,NC,5,24.6,21.5,27.7,80,75.8,84.2,23.5,0.973278782,0,20.8,26.3,5.5,0.474014827,30.7,26.4,34.9,27.7,24.4,30.9,7.2,5.7,8.7,46045,24588,7430,3.309286676,83.4,0.0834,45,1,2
37,53,Currituck,North Carolina,NC,39,26.7,17.3,36,89.5,83.1,95.9,17.2,0.712357236,0,10,24.3,14.3,1.232438549,,,,33.5,23.6,43.3,7.3,1.8,12.8,2454,2279,447,5.098434004,26,0.026,8.7,2,1
37,55,Dare,North Carolina,NC,25,19.7,13,26.3,74.7,65.7,83.7,15.9,0.658516282,0,10,21.7,11.7,1.008358813,24.7,15.6,33.8,30,22.3,37.6,6.2,2.4,9.9,3972,4227,553,7.643761302,47.2,0.0472,35.4,2,2
37,57,Davidson,North Carolina,NC,11,32.2,27.5,37,80.4,75.4,85.4,26.6,1.101668749,1,22.2,31.1,8.9,0.767042174,28.2,21.6,34.7,27.1,22.8,31.3,10,7.3,12.8,18221,16906,3774,4.479597244,38.8,0.0388,14.2,2,2
37,59,Davie,North Carolina,NC,25,28.2,19.3,37.1,82.3,73.4,91.3,23.2,0.960853947,0,15.7,30.7,15,1.292767709,,,,23.1,15.7,30.5,6.5,3.1,9.8,3851,4992,866,5.76443418,69,0.069,23,2,2
37,61,Duplin,North Carolina,NC,52,28.5,21.2,35.7,80.5,70.6,90.5,31.2,1.292182894,1,23.1,39.2,16.1,1.387570674,,,,21.9,14.2,29.7,8.4,4.7,12,10613,5877,1738,3.381472957,36.5,0.0365,19.2,1,2
37,63,Durham,North Carolina,NC,14,23.6,20.4,26.7,66.8,61.4,72.2,21.1,0.873880098,0,18.3,23.9,5.6,0.482633278,24.9,20.6,29.2,19.4,16.4,22.5,4.3,3.3,5.4,32028,21216,5086,4.171451042,247.3,0.2473,54,1,2
37,65,Edgecombe,North Carolina,NC,8,34.5,27.3,41.7,83.9,76.9,91,34.6,1.432997696,1,27.2,42.1,14.9,1.284149257,,,,31.5,22.8,40.1,12.6,8.3,16.8,10510,7053,2367,2.979721166,35.1,0.0351,12.9,1,2
37,67,Forsyth,North Carolina,NC,4,21.6,19.4,23.7,73.9,70.3,77.4,23,0.952570723,0,20.6,25.3,4.7,0.405067215,29.1,25.4,32.7,23.9,21.5,26.4,7.1,5.8,8.4,40769,40806,7028,5.806203756,148.8,0.1488,45.1,2,2
37,69,Franklin,North Carolina,NC,32,30.7,24.1,37.3,83.7,76.9,90.4,27.7,1.147226479,1,21.2,34.1,12.9,1.111780229,,,,26.4,19.9,32.9,8.5,5.1,11.8,6740,4734,1480,3.198648649,14.7,0.0147,12.9,2,2
37,71,Gaston,North Carolina,NC,15,30.4,26.6,34.3,86.8,82.8,90.7,28.6,1.184500986,1,24,33.3,9.3,0.801515979,28.6,24.3,33,28.4,24.4,32.4,12.2,9.4,14.9,23445,23803,6157,3.866006172,70.9,0.0709,32.6,1,2
37,73,Gates,North Carolina,NC,43,,,,90.4,84.7,96.1,,,,,,,,,,,9.1,4.5,13.8,14.1,5.5,22.7,1357,1497,327,4.577981651,17.8,0.0178,8.9,2,1
37,75,Graham,North Carolina,NC,71,,,,,,,,,,,,,,,,,,,,7.5,1.8,13.3,1206,1320,396,3.333333333,24.7,0.0247,0,2,1
37,77,Granville,North Carolina,NC,28,26.9,20.6,33.3,82.7,76.4,89,27.1,1.122376808,1,21,33.2,12.2,1.05145107,,,,19.9,14.8,24.9,6.8,4.1,9.5,6119,5219,1852,2.818034557,50.3,0.0503,26.1,1,2
37,79,Greene,North Carolina,NC,41,,,,,,,,,,,,,,,,,,,,14,6.6,21.3,3538,1830,506,3.616600791,15,0.015,20,1,2
37,81,Guilford,North Carolina,NC,4,23.7,21.6,25.8,74.7,71.7,77.7,22.1,0.915296216,0,20.1,24.1,4,0.344738056,28.5,25.6,31.3,21.2,19.1,23.4,8.2,6.9,9.4,53139,50703,8956,5.66134435,91.8,0.0918,44,2,2
37,83,Halifax,North Carolina,NC,8,33.8,26.8,40.8,85.1,79.6,90.7,34,1.408148025,1,26.7,41.2,14.5,1.249675452,33.5,24,43,20.6,15.3,25.9,9.3,5.3,13.3,9257,8597,3273,2.626642224,55.3,0.0553,14.3,1,2
37,85,Harnett,North Carolina,NC,23,26.2,21.1,31.4,75.2,66.4,84.1,26.5,1.097527137,1,21.3,31.7,10.4,0.896318945,23.6,15.8,31.4,26.8,21.1,32.5,7.3,4.6,10.1,14939,8063,2351,3.429604424,26,0.026,7.7,1,2
37,87,Haywood,North Carolina,NC,21,31.6,25.9,37.3,70.8,63.3,78.3,23.7,0.981562006,0,18.3,29.2,10.9,0.939411202,36.9,28.8,45,30.4,24.5,36.3,8.6,5.3,12,6741,10438,1998,5.224224224,76.1,0.0761,24.8,2,2
37,89,Henderson,North Carolina,NC,21,23.8,19.7,27.9,71.6,66.4,76.9,19.6,0.811755921,0,15.5,23.8,8.3,0.715331465,28,22.1,34,23.6,19.1,28,6.1,4.3,7.8,10750,19560,2684,7.287630402,109,0.109,41.1,1,2
37,91,Hertford,North Carolina,NC,76,36.2,27.3,45.2,85.8,79,92.7,36.9,1.528254769,1,27.8,46,18.2,1.568558153,,,,23.4,15,31.8,18.7,12.3,25.2,4215,3244,1021,3.177277179,84.8,0.0848,25.5,2,2
37,93,Hoke,North Carolina,NC,33,28.5,21.4,35.7,,,,30.7,1.271474835,1,22.7,38.7,16,1.378952223,25.6,17,34.2,36.1,26.9,45.3,8.9,6,11.8,7129,1968,792,2.484848485,17.1,0.0171,7.3,2,1
37,95,Hyde,North Carolina,NC,74,,,,,,,,,,,,,,,,,,,,,,,995,813,172,4.726744186,0,0,0,2,2
37,97,Iredell,North Carolina,NC,11,25.2,20.7,29.7,78.4,72.8,84,24.3,1.006411677,1,20.3,28.4,8.1,0.698094563,28.8,22,35.5,27.2,22.5,31.8,6.4,4.4,8.4,14939,15914,3205,4.965366615,75.2,0.0752,28.4,2,2
37,99,Jackson,North Carolina,NC,32,21.3,14.2,28.3,,,,20.5,0.849030427,0,14.2,26.9,12.7,1.094543327,24.3,16.6,32,,,,6.7,2.9,10.5,4368,4390,869,5.051783659,118.8,0.1188,42.4,1,2
37,101,Johnston,North Carolina,NC,14,31.9,27.2,36.6,76.5,70.5,82.6,25.1,1.039544572,1,21.1,29.1,8,0.689476111,24.2,18.1,30.2,26,21.2,30.7,7.9,5.7,10.2,17715,11550,3782,3.053939714,34.8,0.0348,13,1,2
37,103,Jones,North Carolina,NC,67,,,,,,,,,,,,,,,,,,,,6,0.9,11.1,1839,1465,415,3.530120482,77.6,0.0776,0,1,2
37,105,Lee,North Carolina,NC,29,30.6,24.1,37.1,79.8,72.9,86.7,23.8,0.985703618,0,17.9,29.7,11.8,1.016977264,33.5,24,43,26.5,20.2,32.7,8,4.3,11.7,7926,7405,1664,4.450120192,64.6,0.0646,34.1,2,2
37,107,Lenoir,North Carolina,NC,8,34.9,27.7,42.1,81.2,73.4,88.9,25.8,1.068535855,1,19.4,32.1,12.7,1.094543327,,,,25.1,17.8,32.3,8.7,5.1,12.3,9847,9094,2655,3.425235405,53.5,0.0535,39.7,1,2
37,109,Lincoln,North Carolina,NC,17,26,19.6,32.4,74.6,66.5,82.7,28.6,1.184500986,1,21.8,35.3,13.5,1.163490938,,,,24.1,17.8,30.4,6,2.8,9.2,8116,7880,1824,4.320175439,40.1,0.0401,15.7,2,2
37,111,McDowell,North Carolina,NC,30,30.3,23.2,37.4,78.7,70.7,86.7,22.3,0.92357944,0,16,28.6,12.6,1.085924875,,,,26.8,19.6,34.1,14.9,9.6,20.1,5558,6180,1622,3.810110974,34.7,0.0347,20.8,2,2
37,113,Macon,North Carolina,NC,49,28.4,20.9,35.8,,,,16.1,0.666799506,0,10.4,21.7,11.3,0.973885007,,,,17,11.3,22.7,6.9,3.1,10.6,4013,6605,941,7.019128587,99.5,0.0995,24.9,2,2
37,115,Madison,North Carolina,NC,64,28.4,19,37.9,,,,,,,,,,,,,,,,,4.5,0.9,8.1,2514,3074,791,3.886219975,49.4,0.0494,9.9,2,2
37,117,Martin,North Carolina,NC,36,24.6,16.1,33.1,86.3,79.2,93.5,,,,,,,,,,,20.1,11.9,28.4,10.6,4.9,16.4,4839,3910,1075,3.637209302,44.6,0.0446,16.2,2,2
37,119,Mecklenburg,North Carolina,NC,3,22.2,20.3,24,77.5,74.9,80,20.4,0.844888815,0,18.7,22.2,3.5,0.301645799,24,21.5,26.5,18.6,16.8,20.5,5.3,4.5,6.1,89470,62894,11253,5.589087354,105.5,0.1055,41.6,1,2
37,121,Mitchell,North Carolina,NC,60,,,,,,,,,,,,,,,,,,,,18.3,8.8,27.7,1895,2755,713,3.863955119,69.7,0.0697,31.7,2,2
37,123,Montgomery,North Carolina,NC,42,33.1,23.6,42.6,,,,29.5,1.221775493,1,20.6,38.4,17.8,1.534084348,,,,28.5,19,38.1,8.8,3.9,13.6,4725,3390,954,3.553459119,43.9,0.0439,22,2,1
37,125,Moore,North Carolina,NC,21,29,23.1,34.9,74.9,67.8,82,27,1.118235197,1,21,33,12,1.034214167,41,31.6,50.5,21.2,16,26.5,5.3,3.4,7.2,10019,16403,2163,7.583448914,82,0.082,42.8,2,2
37,127,Nash,North Carolina,NC,20,31.6,26.4,36.9,78.2,72.4,84,27.3,1.130660032,1,22.8,31.9,9.1,0.784279077,31.7,24.6,38.7,25.5,20.5,30.6,7.8,5.4,10.1,12599,10957,3146,3.482835346,83.2,0.0832,42.7,2,2
37,129,New Hanover,North Carolina,NC,14,20.4,17.2,23.6,75.9,70.5,81.4,20.9,0.865596874,0,17.5,24.3,6.8,0.586054695,26.1,21.9,30.3,21.7,18.3,25.1,7.3,5.4,9.3,19474,21681,4534,4.781870313,127.5,0.1275,50.1,1,2
37,131,Northampton,North Carolina,NC,73,34,24.5,43.5,,,,33.1,1.370873519,1,23.8,42.4,18.6,1.603031959,,,,,,,14.9,8.6,21.2,3466,3664,1181,3.102455546,18.6,0.0186,14,1,1
37,133,Onslow,North Carolina,NC,6,23.1,18.8,27.3,68.8,60.6,77.1,19,0.786906249,0,15.6,22.4,6.8,0.586054695,20.4,16.1,24.7,33,27.4,38.6,5.1,3.8,6.4,25075,10770,2478,4.346246973,55.8,0.0558,43.3,2,2
37,135,Orange,North Carolina,NC,11,15.2,11.6,18.8,67.4,62.2,72.6,19,0.786906249,0,15.1,22.9,7.8,0.672239209,20.8,14.4,27.2,16.7,12.7,20.8,4.9,3.4,6.3,12995,10821,1615,6.700309598,384.3,0.3843,125,1,2
37,137,Pamlico,North Carolina,NC,64,13.7,5.9,21.5,,,,19.1,0.791047861,0,9.5,28.6,19.1,1.646124216,,,,,,,5.9,1.9,10,2102,2188,353,6.198300283,47.1,0.0471,15.7,2,2
37,139,Pasquotank,North Carolina,NC,53,29.6,21.7,37.6,,,,32.7,1.354307071,1,24.9,40.5,15.6,1.344478417,,,,24.2,17.4,31,8.5,5,12.1,4844,4676,968,4.830578512,94.1,0.0941,31.4,1,2
37,141,Pender,North Carolina,NC,32,21.3,14.5,28.2,,,,23.4,0.96913717,0,16.2,30.6,14.4,1.241057,,,,29.9,22.2,37.6,6.2,2.7,9.6,6429,5421,1468,3.692779292,34.5,0.0345,12.9,1,1
37,143,Perquimans,North Carolina,NC,73,,,,,,,,,,,,,,,,,,,,4.6,1.8,7.5,1575,2198,405,5.427160494,24.8,0.0248,16.6,2,2
37,145,Person,North Carolina,NC,28,32.6,23.1,42,87,79.4,94.6,29,1.201067433,1,20.9,37,16.1,1.387570674,,,,28.3,20,36.7,6.3,3.5,9,4363,4526,1129,4.008857396,40.3,0.0403,18.8,1,2
37,147,Pitt,North Carolina,NC,7,26.1,22,30.1,83.9,80.4,87.4,25.4,1.051969407,1,21.6,29.1,7.5,0.646383854,27.6,20.2,35,24.7,20,29.3,8.6,6.2,11.1,21637,13182,4094,3.219833903,190.8,0.1908,30.2,1,2
37,149,Polk,North Carolina,NC,55,,,,,,,,,,,,,,,,,24.7,15,34.5,6.9,2.3,11.6,2360,4176,510,8.188235294,62.7,0.0627,26.1,2,2
37,151,Randolph,North Carolina,NC,11,26.7,22.8,30.6,77,71.8,82.2,24.7,1.022978124,1,20.2,29.3,9.1,0.784279077,25.3,17.4,33.1,26.7,22.3,31.1,6.3,4.4,8.1,20112,16409,3384,4.848995272,48.4,0.0484,20.2,2,2
37,153,Richmond,North Carolina,NC,33,33.3,25.7,40.9,84.5,76.4,92.6,33.1,1.370873519,1,25.1,41.1,16,1.378952223,,,,26.4,19.3,33.6,8.5,4.7,12.3,7937,6205,2577,2.407838572,53.4,0.0534,27.8,2,2
37,155,Robeson,North Carolina,NC,7,43.6,39.3,48,86.8,83.9,89.7,31.5,1.304607729,1,27.6,35.5,7.9,0.68085766,29.5,23.2,35.8,30.2,26,34.4,11.9,9.3,14.6,27896,12754,5974,2.134917978,50.2,0.0502,17.2,1,2
37,157,Rockingham,North Carolina,NC,21,27.9,22.5,33.3,70.6,62.7,78.4,29.3,1.213492269,1,23.4,35.2,11.8,1.016977264,29.3,21.3,37.4,34.5,28.5,40.6,8.1,5.4,10.9,11719,13579,3303,4.111111111,49.7,0.0497,28.1,2,2
37,159,Rowan,North Carolina,NC,16,33.2,28.3,38.1,80.6,75.3,85.8,25.1,1.039544572,1,20.7,29.4,8.7,0.749805271,36.6,28.5,44.8,28.9,23.9,33.8,10.6,7.8,13.4,17451,15783,3591,4.395154553,56.3,0.0563,24.4,2,2
37,161,Rutherford,North Carolina,NC,21,30.7,24.8,36.6,72.4,64,80.8,19.4,0.803472697,0,14.3,24.6,10.3,0.887700493,28,20.3,35.7,20.6,15.3,25.8,5.3,2.3,8.3,8185,9504,2310,4.114285714,62.7,0.0627,20.4,2,2
37,163,Sampson,North Carolina,NC,23,41.2,33.6,48.8,81.5,75.3,87.7,32.1,1.3294574,1,25,39.3,14.3,1.232438549,33.6,23.9,43.2,27.3,20.1,34.5,9.6,6.1,13.1,11794,6796,2251,3.019102621,38.1,0.0381,15.9,1,2
37,165,Scotland,North Carolina,NC,53,36.1,26.7,45.5,79.4,69.6,89.1,29.2,1.209350657,1,21.1,37.4,16.3,1.404807577,,,,33.6,24.3,42.9,12.6,8,17.2,6391,3872,1714,2.259043174,78,0.078,21.5,2,2
37,167,Stanly,North Carolina,NC,21,24.9,18.7,31.1,72.9,63.8,82,20.9,0.865596874,0,14,27.9,13.9,1.197964743,21.3,12.8,29.7,24.7,18.1,31.4,8.4,5,11.9,7072,8388,1736,4.831797235,49.2,0.0492,27.1,2,2
37,169,Stokes,North Carolina,NC,25,31.8,23.7,39.9,72.7,63.6,81.7,20.6,0.853172039,0,14.5,26.8,12.3,1.060069521,,,,31.3,23.4,39.2,12.2,5.9,18.5,5392,4972,1220,4.075409836,24,0.024,8.7,2,2
37,171,Surry,North Carolina,NC,21,35.5,30.2,40.8,81.2,76.2,86.1,26.2,1.085102302,1,21.7,30.7,9,0.775660625,33.1,26.6,39.6,30.8,25.9,35.6,9.1,6.3,11.9,10693,11576,2569,4.506033476,70.2,0.0702,28.9,1,2
37,173,Swain,North Carolina,NC,76,,,,80.9,72,89.9,26.3,1.089243914,1,16.6,35.9,19.3,1.663361119,,,,,,,8.9,3.5,14.2,2196,2070,562,3.683274021,121.5,0.1215,30.4,2,2
37,175,Transylvania,North Carolina,NC,30,17.8,12.4,23.1,,,,,,,,,,,,,,,,,5.8,2.8,8.8,3198,6403,881,7.267877412,91.1,0.0911,37.1,2,2
37,177,Tyrrell,North Carolina,NC,74,,,,,,,,,,,,,,,,,,,,,,,812,596,116,5.137931034,0,0,0,2,1
37,179,Union,North Carolina,NC,12,24.8,19.9,29.7,75,68.5,81.6,28.8,1.19278421,1,22.9,34.7,11.8,1.016977264,24.7,16.7,32.8,22.2,16.8,27.6,4.3,2.9,5.7,16125,10776,2122,5.078228087,43,0.043,8.6,2,2
37,181,Vance,North Carolina,NC,53,31.1,24.3,38,80.8,73.6,88,28.7,1.188642598,1,22.3,35.1,12.8,1.103161778,,,,26.1,20,32.3,12.7,7.7,17.8,8414,5476,2086,2.625119847,64,0.064,18.3,2,2
